"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	54	12560735	0.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	172	12560735	1.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	15625	12560735	124.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2699	12792054	21.1
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	269	12792054	2.1
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	67	12792054	0.5
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	140	12792054	1.1
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	104	12792054	0.8
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	953	12792054	7.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	27887	12792054	218.0
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2952	13112133	22.5
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	418	13112133	3.2
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	69	13112133	0.5
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	202	13112133	1.5
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	163	13112133	1.2
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2578	13112133	19.7
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	64570	13112133	492.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1577	11465110	13.8
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	274	11465110	2.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	28	11465110	0.2
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	156	11465110	1.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	99	11465110	0.9
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	2897	11465110	25.3
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	120101	11465110	1047.5
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	337	8032516	4.2
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	113	8032516	1.4
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	8032516	Unreliable
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	66	8032516	0.8
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	8032516	0.3
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	1448	8032516	18.0
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	171945	8032516	2140.6
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	119	4192522	2.8
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	35	4192522	0.8
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	53	4192522	1.3
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	455	4192522	10.9
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	223422	4192522	5329.1
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	70	1440793	4.9
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	29	1440793	2.0
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	86	1440793	6.0
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	213123	1440793	14792.1
	"Census Region 3: South"	"CENS-R3"	"South Carolina"	"45"	"Not Stated"	"NS"	"All other non-drug and non-alcohol causes"	"O9"	62	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	14488	2102647	689.0
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	2064	8375980	24.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"5-14 years"	"5-14"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	11	21351544	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"5-14 years"	"5-14"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	21351544	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	2806	21351544	13.1
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1363	22870606	6.0
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	161	22870606	0.7
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	45	22870606	0.2
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	31	22870606	0.1
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	47	22870606	0.2
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	16	22870606	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	13693	22870606	59.9
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3575	22970266	15.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	383	22970266	1.7
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	97	22970266	0.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	116	22970266	0.5
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	93	22970266	0.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	256	22970266	1.1
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	17696	22970266	77.0
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3909	23854390	16.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	656	23854390	2.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	131	23854390	0.5
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	150	23854390	0.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	165	23854390	0.7
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	1152	23854390	4.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	34010	23854390	142.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3181	23782751	13.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	723	23782751	3.0
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	132	23782751	0.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	181	23782751	0.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	202	23782751	0.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2875	23782751	12.1
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	82842	23782751	348.3
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1389	18976423	7.3
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	424	18976423	2.2
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	65	18976423	0.3
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	107	18976423	0.6
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	149	18976423	0.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	3098	18976423	16.3
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	156050	18976423	822.3
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	292	11974129	2.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	149	11974129	1.2
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	11974129	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	42	11974129	0.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	42	11974129	0.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	1422	11974129	11.9
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	233196	11974129	1947.5
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	95	6606487	1.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	73	6606487	1.1
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	25	6606487	0.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	476	6606487	7.2
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	334841	6606487	5068.4
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	69	2490730	2.8
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"85+ years"	"85+"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	26	2490730	1.0
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	13	2490730	Unreliable
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	88	2490730	3.5
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	359932	2490730	14450.9
	"Census Region 3: South"	"CENS-R3"	"Virginia"	"51"	"Not Stated"	"NS"	"All other non-drug and non-alcohol causes"	"O9"	53	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	3164	427331	740.4
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	557	1712588	32.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	847	4519197	18.7
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	662	4976674	13.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	4976674	0.7
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	49	4976674	1.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	25	4976674	0.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	3988	4976674	80.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2135	4636935	46.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	82	4636935	1.8
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	109	4636935	2.4
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	89	4636935	1.9
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	25	4636935	0.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	91	4636935	2.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	5627	4636935	121.4
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2595	5062913	51.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	144	5062913	2.8
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	168	5062913	3.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	106	5062913	2.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	51	5062913	1.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	434	5062913	8.6
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	11494	5062913	227.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	2255	5572022	40.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	184	5572022	3.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	161	5572022	2.9
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	70	5572022	1.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	62	5572022	1.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	1030	5572022	18.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	27910	5572022	500.9
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	965	5051856	19.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	89	5051856	1.8
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	75	5051856	1.5
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	61	5051856	1.2
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	54	5051856	1.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	1062	5051856	21.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	56380	5051856	1116.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	177	3580083	4.9
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	38	3580083	1.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	3580083	Unreliable
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	46	3580083	1.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	15	3580083	Unreliable
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	504	3580083	14.1
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	88046	3580083	2459.3
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	42	2099873	2.0
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	2099873	Unreliable
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	17	2099873	Unreliable
	"Census Region 3: South"	"CENS-R3"	"West Virginia"	"54"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	148	2099873	7.0
